date,vehicle_model,defect_category,plant_line,production_volume,defect_count,warranty_claims,customer_complaints,severity_score,defect_rate
2026-02-01,Commercial Bus,Electrical,Line B,795,13,8,76,1.0,1.635
2026-02-01,Commercial Bus,Electrical,Line C,941,19,3,78,2.0,2.019
2026-02-01,Commercial Bus,Body/Frame,Line A,821,12,11,42,2.0,1.462
2026-02-01,Commercial Bus,Body/Frame,Line B,769,9,5,42,1.0,1.17
2026-02-01,Commercial Bus,Body/Frame,Line C,851,10,5,57,3.0,1.175
2026-02-01,Commercial Bus,HVAC,Line A,865,9,5,45,3.0,1.04
2026-02-01,Commercial Bus,HVAC,Line B,841,9,1,38,3.0,1.07
2026-02-01,Commercial Bus,HVAC,Line C,925,10,9,52,2.0,1.081
2026-02-01,Commercial Bus,Suspension,Line A,740,14,10,84,4.0,1.892
2026-02-01,Commercial Bus,Suspension,Line B,734,10,0,53,3.0,1.362
2026-02-01,Commercial Bus,Suspension,Line C,858,11,5,56,3.0,1.282
2026-02-01,Heavy Hauler,Engine,Line A,874,31,16,174,4.0,3.547
2026-02-01,Heavy Hauler,Engine,Line B,743,28,21,145,3.0,3.769
2026-02-01,Heavy Hauler,Engine,Line C,999,26,20,116,4.0,2.603
2026-02-01,Heavy Hauler,Transmission,Line A,860,22,9,120,3.0,2.558
2026-02-01,Heavy Hauler,Transmission,Line B,794,22,14,133,1.0,2.771
2026-02-01,Heavy Hauler,Transmission,Line C,1102,33,21,149,3.0,2.995
2026-02-01,Heavy Hauler,Brakes,Line A,867,14,5,79,1.0,1.615
2026-02-01,Heavy Hauler,Brakes,Line B,889,16,5,98,2.0,1.8
2026-02-01,Heavy Hauler,Brakes,Line C,748,13,4,64,2.0,1.738
2026-02-01,Heavy Hauler,Electrical,Line A,871,18,7,97,2.0,2.067
2026-02-01,Heavy Hauler,Electrical,Line B,805,20,10,114,3.0,2.484
2026-02-01,Heavy Hauler,Electrical,Line C,965,22,12,106,2.0,2.28
2026-02-01,Heavy Hauler,Body/Frame,Line A,654,10,6,55,2.0,1.529
2026-02-01,Heavy Hauler,Body/Frame,Line B,909,11,2,30,2.0,1.21
2026-02-01,Heavy Hauler,Body/Frame,Line C,780,10,6,44,1.0,1.282
2026-02-01,Heavy Hauler,HVAC,Line A,1079,12,3,51,2.0,1.112
2026-02-01,Heavy Hauler,HVAC,Line B,834,11,5,68,2.0,1.319
2026-02-01,Heavy Hauler,HVAC,Line C,888,11,9,65,2.0,1.239
2026-02-01,Heavy Hauler,Suspension,Line A,849,10,5,55,3.0,1.178
2026-02-01,Heavy Hauler,Suspension,Line B,842,17,7,70,2.0,2.019
2026-02-01,Heavy Hauler,Suspension,Line C,748,13,8,69,2.0,1.738
2026-03-01,Class 8 Truck,Engine,Line A,844,18,11,89,2.0,2.133
2026-03-01,Class 8 Truck,Engine,Line B,840,24,21,95,3.0,2.857
2026-03-01,Class 8 Truck,Engine,Line C,751,21,12,95,3.0,2.796
2026-03-01,Class 8 Truck,Transmission,Line A,879,22,15,100,3.0,2.503
2026-03-01,Class 8 Truck,Transmission,Line B,882,24,16,121,3.0,2.721
2026-03-01,Class 8 Truck,Transmission,Line C,820,19,4,66,4.0,2.317
2026-03-01,Class 8 Truck,Brakes,Line A,650,12,4,70,1.0,1.846
2026-03-01,Class 8 Truck,Brakes,Line B,828,16,11,73,1.0,1.932
2026-03-01,Class 8 Truck,Brakes,Line C,730,14,6,66,3.0,1.918
2026-03-01,Class 8 Truck,Electrical,Line A,732,15,6,74,2.0,2.049
2026-03-01,Class 8 Truck,Electrical,Line B,708,13,9,66,2.0,1.836
2026-03-01,Class 8 Truck,Electrical,Line C,930,18,10,77,3.0,1.935
2026-03-01,Class 8 Truck,Body/Frame,Line A,876,11,2,60,2.0,1.256
2026-03-01,Class 8 Truck,Body/Frame,Line B,856,14,10,85,2.0,1.636
2026-03-01,Class 8 Truck,Body/Frame,Line C,946,12,7,78,2.0,1.268
2026-03-01,Class 8 Truck,HVAC,Line A,851,8,6,33,3.0,0.94
2026-03-01,Class 8 Truck,HVAC,Line B,701,8,2,41,2.0,1.141
2026-03-01,Class 8 Truck,HVAC,Line C,801,8,2,42,1.0,0.999
2026-03-01,Class 8 Truck,Suspension,Line A,825,13,11,60,2.0,1.576
2026-03-01,Class 8 Truck,Suspension,Line B,874,10,2,43,2.0,1.144
2026-03-01,Class 8 Truck,Suspension,Line C,705,11,6,56,2.0,1.56
2026-03-01,Electric Van,Engine,Line A,857,24,11,124,2.0,2.8
2026-03-01,Electric Van,Engine,Line B,858,26,20,150,3.0,3.03
2026-03-01,Electric Van,Engine,Line C,852,21,4,80,3.0,2.465
2026-03-01,Electric Van,Transmission,Line A,840,24,19,101,4.0,2.857
2026-03-01,Electric Van,Transmission,Line B,807,21,14,121,3.0,2.602
2026-03-01,Electric Van,Transmission,Line C,941,18,14,84,3.0,1.913
2026-03-01,Electric Van,Brakes,Line A,666,10,8,42,3.0,1.502
2026-03-01,Electric Van,Brakes,Line B,853,14,8,58,2.0,1.641
2026-03-01,Electric Van,Brakes,Line C,994,16,8,103,3.0,1.61
2026-03-01,Electric Van,Electrical,Line A,923,17,11,90,1.0,1.842
2026-03-01,Electric Van,Electrical,Line B,885,15,6,70,1.0,1.695
2026-03-01,Electric Van,Electrical,Line C,687,14,9,39,2.0,2.038
2026-03-01,Electric Van,Body/Frame,Line A,929,10,8,59,1.0,1.076
2026-03-01,Electric Van,Body/Frame,Line B,837,9,1,33,2.0,1.075
2026-03-01,Electric Van,Body/Frame,Line C,792,10,8,49,3.0,1.263
2026-03-01,Electric Van,HVAC,Line A,826,8,4,35,4.0,0.969
2026-03-01,Electric Van,HVAC,Line B,640,5,3,20,1.0,0.781
2026-03-01,Electric Van,HVAC,Line C,755,6,4,36,4.0,0.795
2026-03-01,Electric Van,Suspension,Line A,706,8,1,46,3.0,1.133
2026-03-01,Electric Van,Suspension,Line B,857,12,6,45,3.0,1.4
2026-03-01,Electric Van,Suspension,Line C,833,9,6,42,2.0,1.08
2026-03-01,Commercial Bus,Engine,Line A,838,29,17,118,3.0,3.461
2026-03-01,Commercial Bus,Engine,Line B,881,29,21,125,4.0,3.292
2026-03-01,Commercial Bus,Engine,Line C,694,21,10,124,3.0,3.026
2026-03-01,Commercial Bus,Transmission,Line A,904,20,9,82,5.0,2.212
2026-03-01,Commercial Bus,Transmission,Line B,789,22,12,79,3.0,2.788
2026-03-01,Commercial Bus,Transmission,Line C,886,25,2,109,4.0,2.822
2026-03-01,Commercial Bus,Brakes,Line A,902,18,6,103,2.0,1.996
2026-03-01,Commercial Bus,Brakes,Line B,993,17,2,94,2.0,1.712
2026-03-01,Commercial Bus,Brakes,Line C,816,12,11,51,4.0,1.471
2026-03-01,Commercial Bus,Electrical,Line A,811,15,12,69,2.0,1.85
2026-03-01,Commercial Bus,Electrical,Line B,734,14,9,52,2.0,1.907
2026-03-01,Commercial Bus,Electrical,Line C,812,17,14,75,2.0,2.094
2026-03-01,Commercial Bus,Body/Frame,Line A,1097,14,7,63,2.0,1.276
2026-03-01,Commercial Bus,Body/Frame,Line B,856,13,8,72,3.0,1.519
2026-03-01,Commercial Bus,Body/Frame,Line C,868,12,9,47,4.0,1.382
2026-03-01,Commercial Bus,HVAC,Line A,803,8,1,31,3.0,0.996
2026-03-01,Commercial Bus,HVAC,Line B,1054,10,6,51,3.0,0.949
2026-03-01,Commercial Bus,HVAC,Line C,1049,13,6,68,3.0,1.239
2026-03-01,Commercial Bus,Suspension,Line A,848,11,3,65,3.0,1.297
2026-03-01,Commercial Bus,Suspension,Line B,831,13,10,45,2.0,1.564
2026-03-01,Commercial Bus,Suspension,Line C,1031,16,4,80,3.0,1.552
2026-03-01,Heavy Hauler,Engine,Line A,620,20,9,72,3.0,3.226
2026-03-01,Heavy Hauler,Engine,Line B,837,27,13,108,2.0,3.226
2026-03-01,Heavy Hauler,Engine,Line C,787,28,16,132,2.0,3.558
2026-03-01,Heavy Hauler,Transmission,Line A,816,26,16,115,1.0,3.186
2026-03-01,Heavy Hauler,Transmission,Line B,789,22,8,97,4.0,2.788
2026-03-01,Heavy Hauler,Transmission,Line C,846,28,7,126,1.0,3.31
2026-03-01,Heavy Hauler,Brakes,Line A,811,13,10,65,3.0,1.603
2026-03-01,Heavy Hauler,Brakes,Line B,811,13,4,64,4.0,1.603
2026-03-01,Heavy Hauler,Brakes,Line C,887,15,7,73,4.0,1.691
2026-03-01,Heavy Hauler,Electrical,Line A,961,21,12,105,3.0,2.185
2026-03-01,Heavy Hauler,Electrical,Line B,812,15,11,74,3.0,1.847
2026-03-01,Heavy Hauler,Electrical,Line C,998,22,13,162,2.0,2.204
2026-03-01,Heavy Hauler,Body/Frame,Line A,751,10,9,38,2.0,1.332
2026-03-01,Heavy Hauler,Body/Frame,Line B,949,13,6,73,2.0,1.37
2026-03-01,Heavy Hauler,Body/Frame,Line C,717,8,5,42,2.0,1.116
2026-03-01,Heavy Hauler,HVAC,Line A,745,8,6,32,2.0,1.074
2026-03-01,Heavy Hauler,HVAC,Line B,742,8,5,51,2.0,1.078
2026-03-01,Heavy Hauler,HVAC,Line C,845,10,7,44,4.0,1.183
2026-03-01,Heavy Hauler,Suspension,Line A,847,14,9,71,4.0,1.653
2026-03-01,Heavy Hauler,Suspension,Line B,796,14,8,78,2.0,1.759
2026-03-01,Heavy Hauler,Suspension,Line C,818,14,8,59,3.0,1.711
2026-04-01,Class 8 Truck,Engine,Line A,915,26,12,134,4.0,2.842
2026-04-01,Class 8 Truck,Engine,Line B,706,22,14,64,3.0,3.116
2026-04-01,Class 8 Truck,Engine,Line C,912,28,19,129,2.0,3.07
2026-04-01,Class 8 Truck,Transmission,Line A,688,21,14,117,2.0,3.052
2026-04-01,Class 8 Truck,Transmission,Line B,922,20,7,97,4.0,2.169
2026-04-01,Class 8 Truck,Transmission,Line C,1001,26,10,105,2.0,2.597
2026-04-01,Class 8 Truck,Brakes,Line A,1049,19,14,86,2.0,1.811
2026-04-01,Class 8 Truck,Brakes,Line B,912,14,6,59,2.0,1.535
2026-04-01,Class 8 Truck,Brakes,Line C,854,13,7,63,2.0,1.522
2026-04-01,Class 8 Truck,Electrical,Line A,775,15,6,72,3.0,1.935
2026-04-01,Class 8 Truck,Electrical,Line B,737,18,9,91,2.0,2.442
2026-04-01,Class 8 Truck,Electrical,Line C,952,18,8,78,2.0,1.891
2026-04-01,Class 8 Truck,Body/Frame,Line A,887,12,6,48,2.0,1.353
2026-04-01,Class 8 Truck,Body/Frame,Line B,808,11,7,59,2.0,1.361
2026-04-01,Class 8 Truck,Body/Frame,Line C,884,11,1,51,2.0,1.244
2026-04-01,Class 8 Truck,HVAC,Line A,756,7,4,26,2.0,0.926
2026-04-01,Class 8 Truck,HVAC,Line B,989,8,3,30,2.0,0.809
2026-04-01,Class 8 Truck,HVAC,Line C,832,7,5,43,3.0,0.841
2026-04-01,Class 8 Truck,Suspension,Line A,942,11,5,59,3.0,1.168
2026-04-01,Class 8 Truck,Suspension,Line B,1007,17,12,113,2.0,1.688
2026-04-01,Class 8 Truck,Suspension,Line C,823,12,4,59,1.0,1.458
2026-04-01,Electric Van,Engine,Line A,802,21,15,117,2.0,2.618
2026-04-01,Electric Van,Engine,Line B,1036,28,16,99,3.0,2.703
2026-04-01,Electric Van,Engine,Line C,944,25,14,126,2.0,2.648
2026-04-01,Electric Van,Transmission,Line A,841,24,18,110,4.0,2.854
2026-04-01,Electric Van,Transmission,Line B,736,16,15,81,3.0,2.174
2026-04-01,Electric Van,Transmission,Line C,845,18,10,90,3.0,2.13
2026-04-01,Electric Van,Brakes,Line A,745,11,4,45,3.0,1.477
2026-04-01,Electric Van,Brakes,Line B,1045,19,12,87,2.0,1.818
2026-04-01,Electric Van,Brakes,Line C,886,12,10,39,2.0,1.354
2026-04-01,Electric Van,Electrical,Line A,922,14,6,75,4.0,1.518
2026-04-01,Electric Van,Electrical,Line B,733,11,3,37,1.0,1.501
2026-04-01,Electric Van,Electrical,Line C,762,15,7,73,2.0,1.969
2026-04-01,Electric Van,Body/Frame,Line A,907,13,4,79,3.0,1.433
2026-04-01,Electric Van,Body/Frame,Line B,851,10,6,65,3.0,1.175
2026-04-01,Electric Van,Body/Frame,Line C,898,10,7,39,2.0,1.114
2026-04-01,Electric Van,HVAC,Line A,1109,7,4,35,2.0,0.631
2026-04-01,Electric Van,HVAC,Line B,831,8,3,38,2.0,0.963
2026-04-01,Electric Van,HVAC,Line C,1032,9,6,38,3.0,0.872
2026-04-01,Electric Van,Suspension,Line A,916,13,4,53,4.0,1.419
2026-04-01,Electric Van,Suspension,Line B,781,11,3,62,2.0,1.408
2026-04-01,Electric Van,Suspension,Line C,763,9,3,47,2.0,1.18
2026-04-01,Commercial Bus,Engine,Line A,751,23,7,120,4.0,3.063
2026-04-01,Commercial Bus,Engine,Line B,847,27,23,125,2.0,3.188
2026-04-01,Commercial Bus,Engine,Line C,902,24,12,103,2.0,2.661
2026-04-01,Commercial Bus,Transmission,Line A,827,25,19,139,3.0,3.023
2026-04-01,Commercial Bus,Transmission,Line B,826,16,10,49,1.0,1.937
2026-04-01,Commercial Bus,Transmission,Line C,835,24,11,142,3.0,2.874
2026-04-01,Commercial Bus,Brakes,Line A,827,17,14,86,2.0,2.056
2026-04-01,Commercial Bus,Brakes,Line B,800,11,5,44,2.0,1.375
2026-04-01,Commercial Bus,Brakes,Line C,873,11,2,50,2.0,1.26
2026-04-01,Commercial Bus,Electrical,Line A,805,16,6,57,2.0,1.988
2026-04-01,Commercial Bus,Electrical,Line B,830,16,9,82,3.0,1.928
2026-04-01,Commercial Bus,Electrical,Line C,792,13,10,65,2.0,1.641
2026-04-01,Commercial Bus,Body/Frame,Line A,874,13,12,65,3.0,1.487
2026-04-01,Commercial Bus,Body/Frame,Line B,741,10,4,50,4.0,1.35
2026-04-01,Commercial Bus,Body/Frame,Line C,872,10,2,63,3.0,1.147
2026-04-01,Commercial Bus,HVAC,Line A,890,9,5,35,3.0,1.011
2026-04-01,Commercial Bus,HVAC,Line B,744,7,2,15,2.0,0.941
2026-04-01,Commercial Bus,HVAC,Line C,769,8,4,49,3.0,1.04
2026-04-01,Commercial Bus,Suspension,Line A,880,14,10,73,3.0,1.591
2026-04-01,Commercial Bus,Suspension,Line B,914,10,10,60,2.0,1.094
2026-04-01,Commercial Bus,Suspension,Line C,722,13,5,65,1.0,1.801
2026-04-01,Heavy Hauler,Engine,Line A,1050,28,15,88,3.0,2.667
2026-04-01,Heavy Hauler,Engine,Line B,811,29,13,166,2.0,3.576
2026-04-01,Heavy Hauler,Engine,Line C,824,25,16,129,4.0,3.034
2026-04-01,Heavy Hauler,Transmission,Line A,874,27,10,139,4.0,3.089
2026-04-01,Heavy Hauler,Transmission,Line B,698,21,14,126,4.0,3.009
2026-04-01,Heavy Hauler,Transmission,Line C,859,26,10,117,2.0,3.027
2026-04-01,Heavy Hauler,Brakes,Line A,983,19,6,93,3.0,1.933
2026-04-01,Heavy Hauler,Brakes,Line B,939,15,0,76,2.0,1.597
2026-04-01,Heavy Hauler,Brakes,Line C,906,18,14,111,3.0,1.987
2026-04-01,Heavy Hauler,Electrical,Line A,1007,25,20,117,1.0,2.483
2026-04-01,Heavy Hauler,Electrical,Line B,1073,23,18,99,3.0,2.144
2026-04-01,Heavy Hauler,Electrical,Line C,629,13,6,64,3.0,2.067
2026-04-01,Heavy Hauler,Body/Frame,Line A,751,11,9,75,3.0,1.465
2026-04-01,Heavy Hauler,Body/Frame,Line B,808,10,10,51,2.0,1.238
2026-04-01,Heavy Hauler,Body/Frame,Line C,704,9,6,44,1.0,1.278
2026-04-01,Heavy Hauler,HVAC,Line A,906,8,7,40,2.0,0.883
2026-04-01,Heavy Hauler,HVAC,Line B,939,11,9,52,2.0,1.171
2026-04-01,Heavy Hauler,HVAC,Line C,824,9,8,40,3.0,1.092
2026-04-01,Heavy Hauler,Suspension,Line A,770,9,5,47,2.0,1.169
2026-04-01,Heavy Hauler,Suspension,Line B,715,12,7,48,1.0,1.678
2026-04-01,Heavy Hauler,Suspension,Line C,827,14,8,58,2.0,1.693
2026-05-01,Class 8 Truck,Engine,Line A,929,23,12,134,2.0,2.476
2026-05-01,Class 8 Truck,Engine,Line B,953,33,16,149,4.0,3.463
2026-05-01,Class 8 Truck,Engine,Line C,833,17,8,89,4.0,2.041
2026-05-01,Class 8 Truck,Transmission,Line A,770,19,14,92,2.0,2.468
2026-05-01,Class 8 Truck,Transmission,Line B,961,24,18,91,3.0,2.497
2026-05-01,Class 8 Truck,Transmission,Line C,895,23,7,68,4.0,2.57
2026-05-01,Class 8 Truck,Brakes,Line A,872,16,11,84,2.0,1.835
2026-05-01,Class 8 Truck,Brakes,Line B,894,17,9,106,1.0,1.902
2026-05-01,Class 8 Truck,Brakes,Line C,705,13,4,82,3.0,1.844
2026-05-01,Class 8 Truck,Electrical,Line A,992,21,7,73,3.0,2.117
2026-05-01,Class 8 Truck,Electrical,Line B,715,16,11,76,3.0,2.238
2026-05-01,Class 8 Truck,Electrical,Line C,891,16,13,96,2.0,1.796
2026-05-01,Class 8 Truck,Body/Frame,Line A,796,12,0,59,3.0,1.508
2026-05-01,Class 8 Truck,Body/Frame,Line B,775,11,5,47,3.0,1.419
2026-05-01,Class 8 Truck,Body/Frame,Line C,752,10,0,52,2.0,1.33
2026-05-01,Class 8 Truck,HVAC,Line A,801,8,4,47,3.0,0.999
2026-05-01,Class 8 Truck,HVAC,Line B,890,9,3,41,2.0,1.011
2026-05-01,Class 8 Truck,HVAC,Line C,834,9,5,47,1.0,1.079
2026-05-01,Class 8 Truck,Suspension,Line A,934,13,4,76,3.0,1.392
2026-05-01,Class 8 Truck,Suspension,Line B,937,14,7,65,3.0,1.494
2026-05-01,Class 8 Truck,Suspension,Line C,951,14,14,63,1.0,1.472
2026-05-01,Electric Van,Engine,Line A,695,14,6,66,4.0,2.014
2026-05-01,Electric Van,Engine,Line B,847,24,13,117,3.0,2.834
2026-05-01,Electric Van,Engine,Line C,978,21,12,97,4.0,2.147
2026-05-01,Electric Van,Transmission,Line A,848,20,9,117,3.0,2.358
2026-05-01,Electric Van,Transmission,Line B,1027,25,13,117,3.0,2.434
2026-05-01,Electric Van,Transmission,Line C,797,19,10,96,3.0,2.384
2026-05-01,Electric Van,Brakes,Line A,886,13,11,67,4.0,1.467
2026-05-01,Electric Van,Brakes,Line B,854,14,5,82,2.0,1.639
2026-05-01,Electric Van,Brakes,Line C,891,13,8,58,2.0,1.459
2026-05-01,Electric Van,Electrical,Line A,825,17,11,63,3.0,2.061
2026-05-01,Electric Van,Electrical,Line B,769,14,9,75,4.0,1.821
2026-05-01,Electric Van,Electrical,Line C,775,14,11,61,2.0,1.806
2026-05-01,Electric Van,Body/Frame,Line A,824,10,1,51,1.0,1.214
2026-05-01,Electric Van,Body/Frame,Line B,966,12,11,62,2.0,1.242
2026-05-01,Electric Van,Body/Frame,Line C,778,9,4,52,2.0,1.157
2026-05-01,Electric Van,HVAC,Line A,1031,11,5,66,2.0,1.067
2026-05-01,Electric Van,HVAC,Line B,868,7,7,22,1.0,0.806
2026-05-01,Electric Van,HVAC,Line C,792,8,6,40,3.0,1.01
2026-05-01,Electric Van,Suspension,Line A,839,12,11,52,2.0,1.43
2026-05-01,Electric Van,Suspension,Line B,892,13,7,71,2.0,1.457
2026-05-01,Electric Van,Suspension,Line C,861,12,7,71,3.0,1.394
2026-05-01,Commercial Bus,Engine,Line A,822,26,19,142,4.0,3.163
2026-05-01,Commercial Bus,Engine,Line B,715,15,12,77,3.0,2.098
2026-05-01,Commercial Bus,Engine,Line C,912,34,27,187,2.0,3.728
2026-05-01,Commercial Bus,Transmission,Line A,781,15,10,86,4.0,1.921
2026-05-01,Commercial Bus,Transmission,Line B,910,24,10,102,3.0,2.637
2026-05-01,Commercial Bus,Transmission,Line C,761,25,7,117,1.0,3.285
2026-05-01,Commercial Bus,Brakes,Line A,876,15,7,60,2.0,1.712
2026-05-01,Commercial Bus,Brakes,Line B,800,13,12,66,3.0,1.625
2026-05-01,Commercial Bus,Brakes,Line C,808,12,6,84,2.0,1.485
2026-05-01,Commercial Bus,Electrical,Line A,882,16,0,65,4.0,1.814
2026-05-01,Commercial Bus,Electrical,Line B,903,21,10,64,1.0,2.326
2026-05-01,Commercial Bus,Electrical,Line C,885,18,9,79,3.0,2.034
2026-05-01,Commercial Bus,Body/Frame,Line A,804,11,6,49,2.0,1.368
2026-05-01,Commercial Bus,Body/Frame,Line B,811,13,10,73,2.0,1.603
2026-05-01,Commercial Bus,Body/Frame,Line C,720,11,8,52,2.0,1.528
2026-05-01,Commercial Bus,HVAC,Line A,718,8,7,34,2.0,1.114
2026-05-01,Commercial Bus,HVAC,Line B,961,9,9,43,2.0,0.937
2026-05-01,Commercial Bus,HVAC,Line C,854,8,6,46,3.0,0.937
2026-05-01,Commercial Bus,Suspension,Line A,866,12,6,55,3.0,1.386
2026-05-01,Commercial Bus,Suspension,Line B,940,14,4,84,2.0,1.489
2026-05-01,Commercial Bus,Suspension,Line C,838,15,6,68,2.0,1.79
2026-05-01,Heavy Hauler,Engine,Line A,731,24,9,104,2.0,3.283
2026-05-01,Heavy Hauler,Engine,Line B,797,23,13,106,3.0,2.886
2026-05-01,Heavy Hauler,Engine,Line C,1061,33,21,175,3.0,3.11
2026-05-01,Heavy Hauler,Transmission,Line A,874,25,14,109,3.0,2.86
2026-05-01,Heavy Hauler,Transmission,Line B,851,19,16,120,3.0,2.233
2026-05-01,Heavy Hauler,Transmission,Line C,909,29,8,161,3.0,3.19
2026-05-01,Heavy Hauler,Brakes,Line A,1056,18,13,85,4.0,1.705
2026-05-01,Heavy Hauler,Brakes,Line B,803,16,10,83,2.0,1.993
2026-05-01,Heavy Hauler,Brakes,Line C,789,10,8,42,3.0,1.267
2026-05-01,Heavy Hauler,Electrical,Line A,881,21,14,60,3.0,2.384
2026-05-01,Heavy Hauler,Electrical,Line B,819,19,12,101,2.0,2.32
2026-05-01,Heavy Hauler,Electrical,Line C,767,15,2,65,1.0,1.956
2026-05-01,Heavy Hauler,Body/Frame,Line A,720,10,6,48,2.0,1.389
2026-05-01,Heavy Hauler,Body/Frame,Line B,764,10,3,48,1.0,1.309
2026-05-01,Heavy Hauler,Body/Frame,Line C,913,12,7,64,3.0,1.314
2026-05-01,Heavy Hauler,HVAC,Line A,921,8,3,43,3.0,0.869
2026-05-01,Heavy Hauler,HVAC,Line B,1016,13,8,61,2.0,1.28
2026-05-01,Heavy Hauler,HVAC,Line C,807,8,3,33,3.0,0.991
2026-05-01,Heavy Hauler,Suspension,Line A,1002,18,8,98,3.0,1.796
2026-05-01,Heavy Hauler,Suspension,Line B,846,13,6,70,2.0,1.537
2026-05-01,Heavy Hauler,Suspension,Line C,784,11,6,57,2.0,1.403
2026-06-01,Class 8 Truck,Engine,Line A,748,25,18,80,4.0,3.342
2026-06-01,Class 8 Truck,Engine,Line B,831,24,18,147,4.0,2.888
2026-06-01,Class 8 Truck,Engine,Line C,871,21,3,113,4.0,2.411
2026-06-01,Class 8 Truck,Transmission,Line A,776,19,8,84,4.0,2.448
2026-06-01,Class 8 Truck,Transmission,Line B,869,22,23,80,3.0,2.532
2026-06-01,Class 8 Truck,Transmission,Line C,755,19,11,104,3.0,2.517
2026-06-01,Class 8 Truck,Brakes,Line A,816,13,3,67,3.0,1.593
2026-06-01,Class 8 Truck,Brakes,Line B,889,14,7,81,3.0,1.575
2026-06-01,Class 8 Truck,Brakes,Line C,977,16,13,73,2.0,1.638
2026-06-01,Class 8 Truck,Electrical,Line A,957,20,9,78,2.0,2.09
2026-06-01,Class 8 Truck,Electrical,Line B,788,18,12,74,1.0,2.284
2026-06-01,Class 8 Truck,Electrical,Line C,779,14,7,77,2.0,1.797
2026-06-01,Class 8 Truck,Body/Frame,Line A,1056,12,2,72,3.0,1.136
2026-06-01,Class 8 Truck,Body/Frame,Line B,833,11,7,53,1.0,1.321
2026-06-01,Class 8 Truck,Body/Frame,Line C,626,7,7,44,2.0,1.118
2026-06-01,Class 8 Truck,HVAC,Line A,763,8,5,41,1.0,1.048
2026-06-01,Class 8 Truck,HVAC,Line B,1134,13,6,53,3.0,1.146
2026-06-01,Class 8 Truck,HVAC,Line C,894,9,6,41,3.0,1.007
2026-06-01,Class 8 Truck,Suspension,Line A,915,14,8,80,1.0,1.53
2026-06-01,Class 8 Truck,Suspension,Line B,778,11,4,49,3.0,1.414
2026-06-01,Class 8 Truck,Suspension,Line C,836,9,3,45,2.0,1.077
2026-06-01,Electric Van,Engine,Line A,900,25,13,95,3.0,2.778
2026-06-01,Electric Van,Engine,Line B,793,20,13,101,4.0,2.522
2026-06-01,Electric Van,Engine,Line C,815,25,16,121,3.0,3.067
2026-06-01,Electric Van,Transmission,Line A,789,14,5,74,3.0,1.774
2026-06-01,Electric Van,Transmission,Line B,837,18,2,103,3.0,2.151
2026-06-01,Electric Van,Transmission,Line C,811,17,13,95,2.0,2.096
2026-06-01,Electric Van,Brakes,Line A,954,14,5,62,2.0,1.468
2026-06-01,Electric Van,Brakes,Line B,731,12,5,61,3.0,1.642
2026-06-01,Electric Van,Brakes,Line C,899,10,3,51,1.0,1.112
2026-06-01,Electric Van,Electrical,Line A,883,12,6,75,3.0,1.359
2026-06-01,Electric Van,Electrical,Line B,683,13,12,89,3.0,1.903
2026-06-01,Electric Van,Electrical,Line C,727,13,11,60,3.0,1.788
2026-06-01,Electric Van,Body/Frame,Line A,774,9,0,36,2.0,1.163
2026-06-01,Electric Van,Body/Frame,Line B,817,8,3,39,2.0,0.979
2026-06-01,Electric Van,Body/Frame,Line C,855,11,5,62,2.0,1.287
2026-06-01,Electric Van,HVAC,Line A,1023,10,4,47,2.0,0.978
2026-06-01,Electric Van,HVAC,Line B,903,9,1,46,1.0,0.997
2026-06-01,Electric Van,HVAC,Line C,834,9,1,30,2.0,1.079
2026-06-01,Electric Van,Suspension,Line A,974,13,1,45,2.0,1.335
2026-06-01,Electric Van,Suspension,Line B,743,10,5,42,4.0,1.346
2026-06-01,Electric Van,Suspension,Line C,903,13,9,62,2.0,1.44
2026-06-01,Commercial Bus,Engine,Line A,823,27,11,162,2.0,3.281
2026-06-01,Commercial Bus,Engine,Line B,869,25,11,163,3.0,2.877
2026-06-01,Commercial Bus,Engine,Line C,822,23,12,106,2.0,2.798
2026-06-01,Commercial Bus,Transmission,Line A,811,24,17,113,3.0,2.959
2026-06-01,Commercial Bus,Transmission,Line B,817,21,7,75,2.0,2.57
2026-06-01,Commercial Bus,Transmission,Line C,931,24,11,108,4.0,2.578
2026-06-01,Commercial Bus,Brakes,Line A,766,13,6,64,2.0,1.697
2026-06-01,Commercial Bus,Brakes,Line B,855,16,8,97,2.0,1.871
2026-06-01,Commercial Bus,Brakes,Line C,696,13,8,60,2.0,1.868
2026-06-01,Commercial Bus,Electrical,Line A,659,10,9,42,3.0,1.517
2026-06-01,Commercial Bus,Electrical,Line B,705,12,8,57,3.0,1.702
2026-06-01,Commercial Bus,Electrical,Line C,848,16,6,62,3.0,1.887
2026-06-01,Commercial Bus,Body/Frame,Line A,991,11,3,51,3.0,1.11
2026-06-01,Commercial Bus,Body/Frame,Line B,833,12,6,54,4.0,1.441
2026-06-01,Commercial Bus,Body/Frame,Line C,802,13,11,65,1.0,1.621
2026-06-01,Commercial Bus,HVAC,Line A,852,8,4,32,3.0,0.939
2026-06-01,Commercial Bus,HVAC,Line B,938,11,5,43,3.0,1.173
2026-06-01,Commercial Bus,HVAC,Line C,1008,10,6,48,2.0,0.992
2026-06-01,Commercial Bus,Suspension,Line A,909,13,8,69,3.0,1.43
2026-06-01,Commercial Bus,Suspension,Line B,900,12,4,57,2.0,1.333
